日期	股票代號	股票名稱	開盤價	最高價	最低價	收盤價	漲跌	漲幅(%)	振幅(%)	成交量	成交筆數	成交金額(千)	均張	成交量變動(%)	均張變動(%)	股本(百萬)	總市值(億)	市值比重(%)	本益比	股價淨值比	本益比(近四季)	週轉率(%)	成交值比重(%)	漲跌停	均價	成交量(股)	RTIME
20140828	1201	味全	44.5	44.7	43.9	44.25	-0.25	-0.56	1.8	433	273	19195	1.6	-9.79	14.29	5061	223.9	0.082	21.3	2.67	29.8	0.09	0.019	0	44.33	433010	123459
20140829	1201	味全	44.25	44.3	43.75	44	-0.25	-0.56	1.24	497	400	21866	1.2	14.78	-25	5061	222.7	0.082	21.2	2.66	29.6	0.1	0.024	0	43.96	497396	123459
20140901	1201	味全	44	44.3	43.7	43.7	-0.3	-0.68	1.36	496	357	21771	1.4	-0.2	16.67	5061	221.2	0.08	25.3	2.64	29.4	0.1	0.025	0	43.85	496529	123459
20140902	1201	味全	43.75	43.75	43.1	43.25	-0.45	-1.03	1.49	554	387	24023	1.4	11.69	0	5061	218.9	0.081	25.1	2.61	29.1	0.11	0.027	0	43.31	554649	123459
20140903	1201	味全	43.25	43.4	43.1	43.2	-0.05	-0.12	0.69	262	204	11351	1.3	-52.71	-7.14	5061	218.6	0.08	25	2.61	29	0.05	0.013	0	43.22	262626	123459
20140904	1201	味全	43.3	43.75	43.3	43.4	0.2	0.46	1.04	344	302	14989	1.1	31.3	-15.38	5061	219.6	0.081	25.2	2.62	29.2	0.07	0.02	0	43.55	344169	123459
20140905	1201	味全	40.4	40.4	40.4	40.4	-3	-6.91	0	2082	707	84128	2.9	505.23	163.64	5061	204.5	0.075	23.4	2.44	27.2	0.41	0.114	-1	40.4	2082370	123459
20140909	1201	味全	39.6	40.2	37.6	39.1	-1.3	-3.22	6.44	13746	4583	530945	3	560.23	3.45	5061	197.9	0.073	22.7	2.36	26.3	2.68	0.666	0	38.62	13746960	123459
20140910	1201	味全	38.5	38.65	38.2	38.6	-0.5	-1.28	1.15	4983	2842	191608	1.8	-63.75	-40	5061	195.4	0.073	22.4	2.33	26	0.98	0.243	0	38.45	4983914	123459
20140911	1201	味全	38.8	39.65	38.65	39	0.4	1.04	2.59	4454	2073	174517	2.1	-10.62	16.67	5061	197.4	0.074	22.6	2.35	26.2	0.88	0.24	0	39.18	4454179	123459
20140912	1201	味全	39.1	39.1	38.3	38.35	-0.65	-1.67	2.05	2487	1163	95682	2.1	-44.16	0	5061	194.1	0.073	22.2	2.31	25.8	0.49	0.118	0	38.47	2487316	123459
20140915	1201	味全	37.65	38.5	37.6	37.75	-0.6	-1.56	2.35	2165	1130	81996	1.9	-12.95	-9.52	5061	191.1	0.072	21.9	2.28	25.4	0.43	0.122	0	37.86	2165961	123459
20140916	1201	味全	37.75	37.9	37.65	37.65	-0.1	-0.26	0.66	1529	892	57670	1.7	-29.38	-10.53	5061	190.5	0.073	21.8	2.27	25.3	0.3	0.083	0	37.69	1529975	123459
20140917	1201	味全	38	38.35	37.6	37.65	0	0	1.99	1765	1084	66941	1.6	15.43	-5.88	5061	190.5	0.072	21.8	2.27	25.3	0.35	0.081	0	37.91	1765861	123459
20140918	1201	味全	37.9	38.25	37.6	38.2	0.55	1.46	1.73	1166	613	44235	1.9	-33.94	18.75	5061	193.3	0.073	22.1	2.31	25.7	0.23	0.063	0	37.92	1166425	123459
20140919	1201	味全	38.25	38.45	38	38.45	0.25	0.65	1.18	1202	581	45900	2.1	3.09	10.53	5061	194.6	0.073	22.3	2.32	25.9	0.24	0.057	0	38.16	1202748	123459
20140922	1201	味全	38.45	38.45	37.65	38.05	-0.4	-1.04	2.08	1562	537	59355	2.9	29.95	38.1	5061	192.6	0.073	22.1	2.3	25.6	0.31	0.075	0	37.98	1562934	123459
20140923	1201	味全	38	38.05	37.7	37.8	-0.25	-0.66	0.92	1090	532	41262	2	-30.22	-31.03	5061	191.3	0.073	21.9	2.28	25.4	0.22	0.049	0	37.84	1090426	123459
20140924	1201	味全	37.95	37.95	36.9	37.4	-0.4	-1.06	2.78	1681	889	62902	1.9	54.22	-5	5061	189.3	0.073	21.7	2.26	25.1	0.33	0.079	0	37.4	1681652	123459
20140925	1201	味全	37.5	37.6	37	37	-0.4	-1.07	1.6	881	444	32737	2	-47.59	5.26	5061	187.3	0.072	21.4	2.23	24.9	0.17	0.035	0	37.15	881280	123459
20140926	1201	味全	36.8	36.85	36.55	36.6	-0.4	-1.08	0.81	1076	579	39488	1.9	22.13	-5	5061	185.2	0.072	21.2	2.21	24.6	0.21	0.046	0	36.67	1076809	123459
20140929	1201	味全	36.6	36.8	36.3	36.3	-0.3	-0.82	1.37	692	459	25249	1.5	-35.69	-21.05	5061	183.7	0.071	21	2.19	24.4	0.14	0.03	0	36.44	692930	123459
20140930	1201	味全	36.3	36.5	35.45	36.05	-0.25	-0.69	2.89	1374	804	49345	1.7	98.55	13.33	5061	182.4	0.071	20.9	2.17	24.2	0.27	0.048	0	35.9	1374669	123459
20141001	1201	味全	35.7	36.45	35.7	36.15	0.1	0.28	2.08	612	352	22198	1.7	-55.46	0	5061	183	0.071	21	2.18	24.3	0.12	0.028	0	36.21	612989	123459
20141002	1201	味全	36	36.15	35.7	35.7	-0.45	-1.24	1.24	785	504	28149	1.6	28.27	-5.88	5061	180.7	0.07	20.7	2.15	24	0.16	0.037	0	35.85	785179	123459
20141003	1201	味全	35.75	36.5	35.75	36.5	0.8	2.24	2.1	1289	592	46568	2.2	64.2	37.5	5061	184.7	0.071	21.2	2.2	24.5	0.25	0.056	0	36.13	1289052	123459
20141006	1201	味全	36.5	36.5	36	36	-0.5	-1.37	1.37	578	293	20903	2	-55.16	-9.09	5061	182.2	0.07	20.9	2.17	24.2	0.11	0.026	0	36.13	578478	123459
20141007	1201	味全	36	36.6	35.75	36.1	0.1	0.28	2.36	754	457	27303	1.6	30.45	-20	5061	182.7	0.07	20.9	2.17	24.3	0.15	0.036	0	36.19	754500	123459
20141008	1201	味全	36	36.25	33.6	33.6	-2.5	-6.93	7.34	4099	1803	140606	2.3	443.63	43.75	5061	170	0.066	19.5	2.02	22.6	0.83	0.189	-1	34.3	4099044	123459
20141009	1201	味全	32.5	33.6	31.25	31.5	-2.1	-6.25	6.99	6307	2550	204484	2.5	53.87	8.7	5061	159.4	0.062	18.3	1.9	21.2	1.28	0.24	0	32.42	6307679	123459
20141013	1201	味全	29.3	29.3	29.3	29.3	-2.2	-6.98	0	363	170	10652	2.1	-94.24	-16	5061	148.3	0.059	17	1.76	19.7	0.07	0.01	-1	29.3	363557	123459
20141014	1201	味全	27.25	27.25	27.25	27.25	-2.05	-7	0	202	92	5528	2.2	-44.35	4.76	5061	137.9	0.055	15.8	1.64	18.3	0.04	0.007	-1	27.25	202852	123459
20141015	1201	味全	25.35	25.35	25.35	25.35	-1.9	-6.97	0	856	297	21711	2.9	323.76	31.82	5061	128.3	0.052	14.7	1.53	17	0.17	0.02	-1	25.35	856440	123459
20141016	1201	味全	23.6	23.6	23.6	23.6	-1.75	-6.9	0	636	267	15024	2.4	-25.7	-17.24	5061	119.4	0.048	13.7	1.42	15.9	0.13	0.014	-1	23.6	636611	123459
20141017	1201	味全	21.95	25.25	21.95	25.25	1.65	6.99	13.98	31149	6920	741092	4.5	4797.64	87.5	5061	127.8	0.052	14.6	1.52	17	5.8	0.599	1	23.79	31149576	123459
20141020	1201	味全	25.3	27	24.5	27	1.75	6.93	9.9	28027	8381	736576	3.3	-10.02	-26.67	5061	136.6	0.055	15.7	1.63	18.2	5.39	0.936	1	26.28	28027615	123459
20141021	1201	味全	27.3	27.7	25.15	25.15	-1.85	-6.85	9.44	23408	8756	619736	2.7	-16.48	-18.18	5061	127.3	0.051	14.6	1.51	16.9	4.87	0.963	-1	26.48	23408327	123459
20141022	1201	味全	25.2	25.4	23.4	24.5	-0.65	-2.58	7.95	21129	6030	508280	3.5	-9.74	29.63	5061	124	0.049	14.2	1.47	16.5	4.1	0.614	0	24.05	21129956	123459
20141023	1201	味全	24.45	25.4	24	24.95	0.45	1.84	5.71	10495	4376	259817	2.4	-50.33	-31.43	5061	126.3	0.05	14.5	1.5	16.8	2.06	0.416	0	24.75	10495804	123459
20141024	1201	味全	25	25.3	23.7	24.35	-0.6	-2.4	6.41	12467	5110	303126	2.4	18.79	0	5061	123.2	0.05	14.1	1.47	16.4	2.46	0.447	0	24.31	12467559	123459
20141027	1201	味全	23.9	24.15	23.1	23.65	-0.7	-2.87	4.31	8200	2997	194047	2.7	-34.23	12.5	5061	119.7	0.048	13.7	1.42	15.9	1.62	0.289	0	23.66	8200256	123459
20141028	1201	味全	23.65	24.25	23.45	24.1	0.45	1.9	3.38	6906	2520	165104	2.7	-15.78	0	5061	122	0.048	14	1.45	16.2	1.35	0.192	0	23.9	6906975	123459
20141029	1201	味全	24.1	25.1	23.25	24.7	0.6	2.49	7.68	11827	4087	288397	2.9	71.26	7.41	5061	125	0.049	14.3	1.49	16.6	2.31	0.301	0	24.38	11827249	123459
20141030	1201	味全	24.5	26.4	24.05	25.65	0.95	3.85	9.51	15325	5199	390897	2.9	29.58	0	5061	129.8	0.051	14.9	1.54	17.2	3.01	0.479	0	25.51	15325331	123459
20141031	1201	味全	25.45	25.7	24.9	25.3	-0.35	-1.36	3.12	7089	2630	179161	2.7	-53.74	-6.9	5061	128	0.05	14.7	1.52	17	1.4	0.206	0	25.27	7089785	123459
20141103	1201	味全	25.1	26.4	25.1	26.15	0.85	3.36	5.14	9114	3234	237676	2.8	28.57	3.7	5061	132.3	0.051	15.2	1.57	17.6	1.8	0.262	0	26.08	9114096	123459
20141104	1201	味全	26.2	27.1	26.15	26.5	0.35	1.34	3.63	8686	3228	231487	2.7	-4.7	-3.57	5061	134.1	0.052	15.4	1.6	17.8	1.73	0.306	0	26.65	8686179	123459
20141105	1201	味全	26.5	26.9	25.5	25.75	-0.75	-2.83	5.28	8740	3014	227617	2.9	0.62	7.41	5061	130.3	0.051	14.9	1.55	17.3	1.75	0.321	0	26.04	8740712	123459
20141106	1201	味全	25.75	25.95	25.6	25.6	-0.15	-0.58	1.36	3039	1216	78245	2.5	-65.23	-13.79	5061	129.6	0.051	14.8	1.54	17.2	0.6	0.107	0	25.74	3039802	123459
20141107	1201	味全	25.6	25.65	25.2	25.4	-0.2	-0.78	1.76	3149	1342	80074	2.3	3.62	-8	5061	128.5	0.05	14.7	1.53	17.1	0.62	0.116	0	25.42	3149910	123459
20141110	1201	味全	25.4	25.55	25.25	25.5	0.1	0.39	1.18	3537	1258	89937	2.8	12.32	21.74	5061	129.1	0.05	14.8	1.53	17.1	0.7	0.105	0	25.43	3537261	123459
20141111	1201	味全	25.7	26.25	25.65	25.9	0.4	1.57	2.35	4170	1486	108162	2.8	17.9	0	5061	131.1	0.051	15	1.56	17.4	0.83	0.14	0	25.93	4170768	123459
20141112	1201	味全	26.9	27.7	26.3	27.7	1.8	6.95	5.41	10169	2900	278238	3.5	143.86	25	5061	140.2	0.055	16.1	1.67	18.6	1.98	0.353	1	27.36	10169434	123459
20141113	1201	味全	28.5	28.8	26.4	26.4	-1.3	-4.69	8.66	21382	7629	590276	2.8	110.27	-20	5061	133.6	0.052	15.3	1.59	17.8	4.42	0.841	0	27.61	21382866	123459
20141114	1201	味全	26.4	28.2	26.1	28.2	1.8	6.82	7.95	14972	5647	411151	2.7	-29.98	-3.57	5061	142.7	0.055	16.3	1.7	34.5	2.88	0.549	1	27.46	14972836	123459
20141117	1201	味全	28.4	29.7	27.5	29.25	1.05	3.72	7.8	18754	6987	540225	2.7	25.26	0	5061	148	0.058	17	1.76	35.7	3.65	0.73	0	28.81	18754099	123459
20141118	1201	味全	29.25	30.15	28.85	29	-0.25	-0.85	4.44	14375	5746	423689	2.5	-23.35	-7.41	5061	146.8	0.058	16.8	1.75	35.4	2.89	0.533	0	29.47	14375266	123459
20141119	1201	味全	28.8	29.4	28.55	28.65	-0.35	-1.21	2.93	6450	2578	185826	2.5	-55.13	0	5061	145	0.056	16.6	1.72	35	1.28	0.199	0	28.81	6450551	123459
20141120	1201	味全	28.5	28.9	28	28.1	-0.55	-1.92	3.14	7887	3142	223194	2.5	22.28	0	5061	142.2	0.054	16.3	1.69	34.3	1.57	0.241	0	28.3	7887912	123459
20141121	1201	味全	28.1	28.7	28.05	28.3	0.2	0.71	2.31	4607	2252	131160	2	-41.59	-20	5061	143.2	0.055	16.4	1.7	34.6	0.92	0.165	0	28.46	4607821	123459
20141124	1201	味全	28.4	28.75	28.2	28.2	-0.1	-0.35	1.94	2984	1429	85006	2.1	-35.23	5	5061	142.7	0.054	16.3	1.7	34.5	0.6	0.111	0	28.48	2984613	123459
20141125	1201	味全	28.3	28.4	28	28	-0.2	-0.71	1.42	3104	1345	87340	2.3	4.02	9.52	5061	141.7	0.054	16.2	1.69	34.2	0.62	0.098	0	28.14	3104069	123459
20141126	1201	味全	28	28.8	28	28.05	0.05	0.18	2.86	4843	1841	137461	2.6	56.02	13.04	5061	142	0.054	16.3	1.69	34.3	0.97	0.182	0	28.38	4843412	123459
20141127	1201	味全	28.6	28.65	28.1	28.1	0.05	0.18	1.96	2929	1179	83024	2.5	-39.52	-3.85	5061	142.2	0.054	16.3	1.69	34.3	0.58	0.099	0	28.34	2929548	123459
20141128	1201	味全	28.2	28.3	28.1	28.3	0.2	0.71	0.71	1743	703	49190	2.5	-40.49	0	5061	143.2	0.054	16.4	1.7	34.6	0.34	0.069	0	28.21	1743512	123459
20141201	1201	味全	27.55	28.2	27.4	28.05	-0.25	-0.88	2.83	2498	932	69957	2.7	43.32	8	5061	142	0.054	18.1	1.69	34.3	0.49	0.078	0	28	2498253	123459
20141202	1201	味全	28.1	28.95	28.1	28.1	0.05	0.18	3.03	5264	2951	149448	1.8	110.73	-33.33	5061	142.2	0.055	18.1	1.69	34.3	1.05	0.152	0	28.39	5264040	123459
20141203	1201	味全	28	28.2	26.15	26.15	-1.95	-6.94	7.3	18214	6867	487745	2.7	246.01	50	5061	132.3	0.05	16.9	1.57	32	3.69	0.421	-1	26.78	18214901	123459
20141204	1201	味全	26.15	26.15	24.8	25.7	-0.45	-1.72	5.16	9724	3791	247553	2.6	-46.61	-3.7	5061	130.1	0.049	16.6	1.55	31.4	1.9	0.237	0	25.46	9724472	123459
20141205	1201	味全	25.5	26.4	25.5	26.1	0.4	1.56	3.5	4327	1867	112739	2.3	-55.5	-11.54	5061	132.1	0.05	16.8	1.57	31.9	0.85	0.113	0	26.05	4327960	123459
20141208	1201	味全	26.6	26.75	25.8	25.85	-0.25	-0.96	3.64	3083	1329	80939	2.3	-28.75	0	5061	130.8	0.049	16.7	1.56	31.6	0.62	0.087	0	26.25	3083862	123459
20141209	1201	味全	25.85	26	25.5	25.5	-0.35	-1.35	1.93	2715	1051	69827	2.6	-11.94	13.04	5061	129.1	0.049	16.4	1.53	31.2	0.54	0.079	0	25.71	2715837	123459
20141210	1201	味全	25.5	25.75	25.5	25.5	0	0	0.98	1887	988	48293	1.9	-30.5	-26.92	5061	129.1	0.05	16.4	1.53	31.2	0.37	0.052	0	25.59	1887287	123459
20141211	1201	味全	25.4	25.85	25.35	25.85	0.35	1.37	1.96	1843	828	47402	2.2	-2.33	15.79	5061	130.8	0.05	16.7	1.56	31.6	0.36	0.058	0	25.71	1843373	123459
20141212	1201	味全	25.95	26.1	25.55	25.75	-0.1	-0.39	2.13	1974	900	50963	2.2	7.11	0	5061	130.3	0.05	16.6	1.55	31.5	0.39	0.066	0	25.81	1974304	123459
20141215	1201	味全	25.55	25.65	25.35	25.4	-0.35	-1.36	1.17	1256	642	32039	2	-36.37	-9.09	5061	128.5	0.05	16.4	1.53	31	0.25	0.041	0	25.51	1256116	123459
20141216	1201	味全	25.55	25.75	25.35	25.4	0	0	1.57	1492	704	38095	2.1	18.79	5	5061	128.5	0.05	16.4	1.53	31	0.3	0.044	0	25.53	1492121	123459
20141217	1201	味全	25.4	25.6	25.1	25.2	-0.2	-0.79	1.97	1431	712	36251	2	-4.09	-4.76	5061	127.5	0.05	16.2	1.52	30.8	0.28	0.033	0	25.33	1431000	123459
20141218	1201	味全	25.2	25.45	24.6	24.75	-0.45	-1.79	3.37	2853	1319	70927	2.2	99.37	10	5061	125.3	0.049	16	1.49	30.2	0.57	0.079	0	24.86	2853541	123459
20141219	1201	味全	24.9	25.05	24.2	24.2	-0.55	-2.22	3.43	3742	1539	91450	2.4	31.16	9.09	5061	122.5	0.047	15.6	1.46	29.6	0.75	0.083	0	24.43	3742949	123459
20141222	1201	味全	24.2	24.35	23.65	24.35	0.15	0.62	2.89	2697	943	64912	2.9	-27.93	20.83	5061	123.2	0.047	15.7	1.47	29.8	0.53	0.08	0	24.06	2697954	123459
20141223	1201	味全	24.45	25.1	24.25	24.7	0.35	1.44	3.49	3442	1360	84977	2.5	27.62	-13.79	5061	125	0.047	15.9	1.49	30.2	0.68	0.121	0	24.68	3442514	123459
20141224	1201	味全	24	24.7	24	24.5	-0.2	-0.81	2.83	1876	874	45792	2.1	-45.5	-16	5061	124	0.047	15.8	1.47	29.9	0.37	0.054	0	24.41	1876192	123459
20141225	1201	味全	24.6	24.75	24.5	24.6	0.1	0.41	1.02	959	431	23580	2.2	-48.88	4.76	5061	124.5	0.047	15.9	1.48	30.1	0.19	0.042	0	24.58	959335	123459
20141226	1201	味全	24.7	25.05	24.7	24.9	0.3	1.22	1.42	1552	706	38677	2.2	61.84	0	5061	126	0.047	16.1	1.5	30.4	0.31	0.068	0	24.92	1552181	123459
20141227	1201	味全	25.1	25.15	24.9	25	0.1	0.4	1	1221	387	30573	3.2	-21.33	45.45	5061	126.5	0.047	16.1	1.5	30.5	0.24	0.078	0	25.02	1221833	123459
20141229	1201	味全	24	24.9	24	24.8	-0.2	-0.8	3.6	2062	883	50638	2.3	68.88	-28.13	5061	125.5	0.047	16	1.49	30.3	0.4	0.061	0	24.55	2062316	123459
20141230	1201	味全	24.8	25.3	24.7	25	0.2	0.81	2.42	1951	954	48931	2	-5.38	-13.04	5061	126.5	0.047	16.1	1.5	30.5	0.39	0.068	0	25.07	1951681	123459
20141231	1201	味全	25	25.2	24.8	25	0	0	1.6	1269	657	31743	1.9	-34.96	-5	5061	126.5	0.047	16.1	1.62	30.5	0.25	0.052	0	25	1269666	123459
20150105	1201	味全	25	25.1	24.7	25	0	0	1.6	1167	631	29043	1.8	-8.04	-5.26	5061	126.5	0.047	14.1	1.62	30.5	0.23	0.036	0	24.87	1167634	123455
20150106	1201	味全	24.9	24.95	24.7	24.85	-0.15	-0.6	1	1429	767	35437	1.9	22.45	5.56	5061	125.8	0.048	14	1.61	30.4	0.28	0.032	0	24.8	1429199	123455
20150107	1201	味全	24.85	24.9	24.5	24.6	-0.25	-1.01	1.61	1092	520	26978	2.1	-23.58	10.53	5061	124.5	0.047	13.8	1.59	30.1	0.22	0.028	0	24.7	1092401	123455
20150108	1201	味全	24.7	25	24.65	24.65	0.05	0.2	1.42	1306	576	32372	2.3	19.6	9.52	5061	124.8	0.047	13.9	1.59	30.1	0.26	0.03	0	24.78	1306193	123455
20150109	1201	味全	25	25.05	24.7	24.75	0.1	0.41	1.42	823	543	20427	1.5	-36.98	-34.78	5061	125.3	0.047	13.9	1.6	30.2	0.16	0.021	0	24.81	823212	123455
20150112	1201	味全	24.65	24.75	24.35	24.7	-0.05	-0.2	1.62	1216	640	29833	1.9	47.75	26.67	5061	125	0.047	13.9	1.6	30.2	0.24	0.035	0	24.53	1216352	123455
20150113	1201	味全	24.7	24.7	24.5	24.55	-0.15	-0.61	0.81	762	365	18744	2.1	-37.34	10.53	5061	124.2	0.046	13.8	1.59	30	0.15	0.02	0	24.59	762200	123455
20150114	1201	味全	24.55	24.7	24.25	24.3	-0.25	-1.02	1.83	1415	625	34613	2.3	85.7	9.52	5061	123	0.046	13.7	1.57	29.7	0.28	0.037	0	24.46	1415343	123455
20150115	1201	味全	24.3	24.45	24.3	24.4	0.1	0.41	0.62	605	379	14734	1.6	-57.24	-30.43	5061	123.5	0.047	13.7	1.58	29.8	0.12	0.016	0	24.34	605305	123455
20150116	1201	味全	24.4	24.5	24.3	24.35	-0.05	-0.2	0.82	870	519	21226	1.7	43.8	6.25	5061	123.2	0.047	13.7	1.57	29.8	0.17	0.018	0	24.38	870555	123455
20150119	1201	味全	24.4	24.8	24.2	24.2	-0.15	-0.62	2.46	928	475	22684	2	6.67	17.65	5061	122.5	0.046	13.6	1.56	29.6	0.19	0.025	0	24.42	928963	123455
20150120	1201	味全	24.3	24.65	24.2	24.35	0.15	0.62	1.86	1676	605	41058	2.8	80.6	40	5061	123.2	0.046	13.7	1.57	29.8	0.33	0.047	0	24.49	1676808	123455
20150121	1201	味全	24.35	24.55	24.3	24.35	0	0	1.03	887	451	21647	2	-47.08	-28.57	5061	123.2	0.046	13.7	1.57	29.8	0.18	0.022	0	24.38	887859	123455
20150122	1201	味全	24.5	24.55	24.35	24.45	0.1	0.41	0.82	789	441	19280	1.8	-11.05	-10	5061	123.7	0.046	13.7	1.58	29.9	0.16	0.019	0	24.41	789763	123455
20150123	1201	味全	25.45	26.15	25.3	26.15	1.7	6.95	3.48	4347	1013	113117	4.3	450.95	138.89	5061	132.3	0.048	14.7	1.69	32	0.86	0.094	1	26.02	4347509	123455
20150126	1201	味全	26.75	26.8	26.15	26.35	0.2	0.76	2.49	9632	2946	255049	3.3	121.58	-23.26	5061	133.4	0.049	14.8	1.7	32.2	1.91	0.281	0	26.48	9632566	123455
20150127	1201	味全	26.35	26.6	25.9	26	-0.35	-1.33	2.66	3139	1371	82218	2.3	-67.41	-30.3	5061	131.6	0.048	14.6	1.68	31.8	0.62	0.09	0	26.19	3139435	123455
20150128	1201	味全	25.9	26.65	25.65	26.3	0.3	1.15	3.85	4934	1722	129972	2.9	57.18	26.09	5061	133.1	0.048	14.8	1.7	32.1	0.98	0.156	0	26.34	4934884	123455
20150129	1201	味全	26.3	26.5	26	26.05	-0.25	-0.95	1.9	1877	911	49114	2.1	-61.96	-27.59	5061	131.8	0.048	14.6	1.68	31.8	0.37	0.059	0	26.15	1877904	123455
20150130	1201	味全	26.2	26.25	25.9	25.9	-0.15	-0.58	1.34	1151	445	29973	2.6	-38.68	23.81	5061	131.1	0.048	14.6	1.67	31.6	0.23	0.034	0	26.03	1151440	123455
20150202	1201	味全	25.9	25.9	25.2	25.3	-0.6	-2.32	2.7	2034	901	51577	2.3	76.72	-11.54	5061	128	0.047	14.2	1.64	30.9	0.4	0.071	0	25.35	2034571	123455
20150203	1201	味全	25.3	25.5	25.3	25.35	0.05	0.2	0.79	822	393	20851	2.1	-59.59	-8.7	5061	128.3	0.047	14.3	1.64	31	0.16	0.027	0	25.36	822216	123455
20150204	1201	味全	25.5	25.6	25.25	25.25	-0.1	-0.39	1.38	1319	725	33538	1.8	60.46	-14.29	5061	127.8	0.046	14.2	1.63	30.9	0.26	0.034	0	25.42	1319368	123455
20150205	1201	味全	25.25	25.45	25.15	25.45	0.2	0.79	1.19	710	312	17945	2.3	-46.17	27.78	5061	128.8	0.047	14.3	1.65	31.1	0.14	0.024	0	25.27	710151	123455
20150206	1201	味全	25.45	25.5	25.3	25.5	0.05	0.2	0.79	679	357	17238	1.9	-4.37	-17.39	5061	129.1	0.047	14.3	1.65	31.2	0.13	0.024	0	25.38	679161	123454
20150209	1201	味全	25.5	25.95	25.4	25.55	0.05	0.2	2.16	1089	524	27977	2.1	60.38	10.53	5061	129.3	0.047	14.4	1.65	31.2	0.22	0.042	0	25.68	1089414	123454
20150210	1201	味全	25.55	25.65	25.2	25.35	-0.2	-0.78	1.76	624	340	15820	1.8	-42.7	-14.29	5061	128.3	0.047	14.3	1.64	31	0.12	0.021	0	25.33	624489	123454
20150211	1201	味全	25.35	25.4	25.05	25.05	-0.3	-1.18	1.38	804	405	20279	2	28.85	11.11	5061	126.8	0.046	14.1	1.62	30.6	0.16	0.021	0	25.21	804551	123454
20150212	1201	味全	25.05	25.15	24.9	24.9	-0.15	-0.6	1	778	371	19495	2.1	-3.23	5	5061	126	0.046	14	1.61	30.4	0.15	0.025	0	25.03	778882	123454
20150213	1201	味全	25	25.1	24.95	25.05	0.15	0.6	0.6	382	219	9569	1.7	-50.9	-19.05	5061	126.8	0.046	14.1	1.62	30.6	0.08	0.012	0	25.04	382211	123454
20150224	1201	味全	25.05	25.5	25.05	25.3	0.25	1	1.8	1148	530	29083	2.2	200.52	29.41	5061	128	0.046	14.2	1.64	30.9	0.23	0.025	0	25.33	1148162	123454
20150225	1201	味全	25.3	25.45	25.2	25.3	0	0	0.99	759	317	19229	2.4	-33.89	9.09	5061	128	0.045	14.2	1.64	30.9	0.15	0.02	0	25.31	759575	123454
20150226	1201	味全	25.15	25.45	25.1	25.3	0	0	1.38	621	353	15701	1.8	-18.18	-25	5061	128	0.046	14.2	1.64	30.9	0.12	0.016	0	25.26	621584	123454
20150302	1201	味全	25.45	25.7	25.45	25.6	0.3	1.19	0.99	1252	576	32052	2.2	101.61	22.22	5061	129.6	0.047	25.6	1.66	31.3	0.25	0.035	0	25.59	1252592	123454
20150303	1201	味全	25.95	26.3	25.9	25.95	0.35	1.37	1.56	3310	1094	86360	3	164.38	36.36	5061	131.3	0.047	26	1.68	31.7	0.66	0.1	0	26.09	3310599	123454
20150304	1201	味全	26	26.1	25.8	25.9	-0.05	-0.19	1.16	1033	429	26798	2.4	-68.79	-20	5061	131.1	0.047	25.9	1.67	31.6	0.2	0.031	0	25.93	1033451	123454
20150305	1201	味全	25.9	25.9	25.7	25.85	-0.05	-0.19	0.77	782	290	20202	2.7	-24.3	12.5	5061	130.8	0.047	25.9	1.67	31.6	0.15	0.024	0	25.82	782339	123454
20150306	1201	味全	25.85	25.95	25.75	25.8	-0.05	-0.19	0.77	599	281	15477	2.1	-23.4	-22.22	5061	130.6	0.047	25.8	1.67	31.5	0.12	0.016	0	25.8	599814	123454
20150309	1201	味全	25.75	25.8	25.5	25.55	-0.25	-0.97	1.16	615	280	15764	2.2	2.67	4.76	5061	129.3	0.047	25.6	1.65	31.2	0.12	0.018	0	25.63	615085	123454
20150310	1201	味全	25.55	25.75	25.55	25.6	0.05	0.2	0.78	510	264	13086	1.9	-17.07	-13.64	5061	129.6	0.047	25.6	1.66	31.3	0.1	0.014	0	25.65	510147	123454
20150311	1201	味全	25.4	25.6	25.35	25.4	-0.2	-0.78	0.98	787	324	20077	2.4	54.31	26.32	5061	128.5	0.046	25.4	1.64	31	0.16	0.021	0	25.48	787930	123454
20150312	1201	味全	25.5	25.6	25.25	25.25	-0.15	-0.59	1.38	848	310	21510	2.7	7.75	12.5	5061	127.8	0.046	25.3	1.63	30.9	0.17	0.022	0	25.36	848049	123454
20150313	1201	味全	25.3	25.5	25.3	25.4	0.15	0.59	0.79	416	214	10584	1.9	-50.94	-29.63	5061	128.5	0.046	25.4	1.64	31	0.08	0.012	0	25.38	416953	123454
20150316	1201	味全	25.4	25.5	25.25	25.25	-0.15	-0.59	0.98	458	235	11600	1.9	10.1	0	5061	127.8	0.046	25.3	1.63	30.9	0.09	0.014	0	25.31	458239	123454
20150317	1201	味全	25.25	25.4	25.2	25.2	-0.05	-0.2	0.79	944	326	23877	2.9	106.11	52.63	5061	127.5	0.046	25.2	1.63	30.8	0.19	0.024	0	25.28	944646	123454
20150318	1201	味全	25.2	25.35	25.2	25.3	0.1	0.4	0.6	566	276	14318	2.1	-40.04	-27.59	5061	128	0.046	25.3	1.64	30.9	0.11	0.013	0	25.29	566259	123454
20150319	1201	味全	25.35	25.55	25.25	25.25	-0.05	-0.2	1.19	640	324	16246	2	13.07	-4.76	5061	127.8	0.045	25.3	1.63	30.9	0.13	0.014	0	25.38	640185	123454
